At_ID,At_Class,At_State,Month,Sales
506,Physician,IL,4,3
506,Physician,IL,5,3
506,Physician,IL,6,6
506,Physician,IL,7,1
506,Physician,IL,8,1
506,Physician,IL,9,6
506,Physician,IL,10,4
506,Physician,IL,11,6
506,Physician,IL,12,6
506,Physician,IL,13,3
506,Physician,IL,14,2
506,Physician,IL,15,1
506,Physician,IL,16,1
506,Physician,IL,17,2
506,Physician,IL,18,3
506,Physician,IL,19,6
506,Physician,IL,20,5
506,Physician,IL,21,1
506,Physician,IL,22,1
506,Physician,IL,23,6
506,Physician,IL,24,4
795,Nurse/Others,MI,1,2
795,Nurse/Others,MI,2,4
795,Nurse/Others,MI,3,3
795,Nurse/Others,MI,4,3
795,Nurse/Others,MI,5,6
795,Nurse/Others,MI,6,4
795,Nurse/Others,MI,7,5
795,Nurse/Others,MI,8,1
795,Nurse/Others,MI,9,2
795,Nurse/Others,MI,10,4
795,Nurse/Others,MI,11,1
795,Nurse/Others,MI,12,4
795,Nurse/Others,MI,13,5
795,Nurse/Others,MI,14,1
795,Nurse/Others,MI,15,4
795,Nurse/Others,MI,16,4
795,Nurse/Others,MI,17,1
795,Nurse/Others,MI,18,2
795,Nurse/Others,MI,19,3
795,Nurse/Others,MI,20,5
795,Nurse/Others,MI,21,4
795,Nurse/Others,MI,22,3
795,Nurse/Others,MI,23,4
795,Nurse/Others,MI,24,3
294,Physician,FL,1,5
294,Physician,FL,2,6
294,Physician,FL,3,4
294,Physician,FL,4,1
294,Physician,FL,5,5
294,Physician,FL,6,2
294,Physician,FL,7,4
294,Physician,FL,8,5
294,Physician,FL,9,3
294,Physician,FL,10,3
294,Physician,FL,11,1
294,Physician,FL,12,6
294,Physician,FL,13,4
294,Physician,FL,14,1
294,Physician,FL,15,3
294,Physician,FL,16,3
294,Physician,FL,17,3
294,Physician,FL,18,1
294,Physician,FL,19,3
294,Physician,FL,20,2
294,Physician,FL,21,3
294,Physician,FL,22,3
294,Physician,FL,23,1
294,Physician,FL,24,4
566,Physician,FL,1,2
566,Physician,FL,2,2
566,Physician,FL,3,5
566,Physician,FL,4,6
566,Physician,FL,5,4
566,Physician,FL,6,1
566,Physician,FL,7,2
566,Physician,FL,8,3
566,Physician,FL,9,1
566,Physician,FL,10,5
566,Physician,FL,11,3
566,Physician,FL,12,6
566,Physician,FL,13,2
566,Physician,FL,14,2
566,Physician,FL,15,3
566,Physician,FL,16,1
566,Physician,FL,17,2
566,Physician,FL,18,2
566,Physician,FL,19,3
566,Physician,FL,20,6
566,Physician,FL,21,5
566,Physician,FL,22,1
566,Physician,FL,23,2
566,Physician,FL,24,2
87,Physician,IL,1,5
87,Physician,IL,2,5
87,Physician,IL,3,5
87,Physician,IL,4,5
87,Physician,IL,5,5
87,Physician,IL,6,5
87,Physician,IL,7,5
87,Physician,IL,8,5
87,Physician,IL,9,5
87,Physician,IL,10,5
87,Physician,IL,11,5
87,Physician,IL,12,5
87,Physician,IL,13,5
87,Physician,IL,14,5
87,Physician,IL,15,5
87,Physician,IL,16,5
87,Physician,IL,17,5
87,Physician,IL,18,5
87,Physician,IL,19,5
87,Physician,IL,20,5
87,Physician,IL,21,5
87,Physician,IL,22,5
87,Physician,IL,23,5
87,Physician,IL,24,5
15,Physician,FL,1,5
15,Physician,FL,2,1
15,Physician,FL,3,5
15,Physician,FL,4,5
15,Physician,FL,5,3
15,Physician,FL,6,1
15,Physician,FL,7,4
15,Physician,FL,8,2
15,Physician,FL,9,3
15,Physician,FL,10,3
15,Physician,FL,11,6
15,Physician,FL,12,4
15,Physician,FL,13,6
15,Physician,FL,14,2
15,Physician,FL,15,3
15,Physician,FL,16,3
15,Physician,FL,17,6
15,Physician,FL,18,5
15,Physician,FL,19,4
15,Physician,FL,20,1
15,Physician,FL,21,2
15,Physician,FL,22,4
15,Physician,FL,23,4
15,Physician,FL,24,1
835,Physician,FL,1,3
835,Physician,FL,2,4
835,Physician,FL,3,4
835,Physician,FL,4,3
835,Physician,FL,5,1
835,Physician,FL,6,4
835,Physician,FL,7,6
835,Physician,FL,8,4
835,Physician,FL,9,2
835,Physician,FL,10,2
835,Physician,FL,11,3
835,Physician,FL,12,1
835,Physician,FL,13,1
835,Physician,FL,14,4
835,Physician,FL,15,5
835,Physician,FL,16,4
835,Physician,FL,17,3
835,Physician,FL,18,3
835,Physician,FL,19,5
835,Physician,FL,20,2
835,Physician,FL,21,3
835,Physician,FL,22,3
835,Physician,FL,23,2
835,Physician,FL,24,2
719,Nurse/Others,MI,1,3
719,Nurse/Others,MI,2,2
719,Nurse/Others,MI,3,3
719,Nurse/Others,MI,4,2
719,Nurse/Others,MI,5,2
719,Nurse/Others,MI,6,4
719,Nurse/Others,MI,7,2
719,Nurse/Others,MI,8,2
719,Nurse/Others,MI,9,5
719,Nurse/Others,MI,10,6
719,Nurse/Others,MI,11,3
719,Nurse/Others,MI,12,3
719,Nurse/Others,MI,13,6
719,Nurse/Others,MI,14,6
719,Nurse/Others,MI,15,6
719,Nurse/Others,MI,16,6
719,Nurse/Others,MI,17,4
719,Nurse/Others,MI,18,4
719,Nurse/Others,MI,19,6
719,Nurse/Others,MI,20,1
719,Nurse/Others,MI,21,6
719,Nurse/Others,MI,22,2
719,Nurse/Others,MI,23,5
719,Nurse/Others,MI,24,4
473,Nurse/Others,IL,1,5
473,Nurse/Others,IL,2,5
473,Nurse/Others,IL,3,6
473,Nurse/Others,IL,4,5
473,Nurse/Others,IL,5,4
473,Nurse/Others,IL,6,3
473,Nurse/Others,IL,7,1
473,Nurse/Others,IL,8,2
473,Nurse/Others,IL,9,1
473,Nurse/Others,IL,10,3
473,Nurse/Others,IL,11,1
473,Nurse/Others,IL,12,3
473,Nurse/Others,IL,13,5
473,Nurse/Others,IL,14,3
473,Nurse/Others,IL,15,1
473,Nurse/Others,IL,16,2
473,Nurse/Others,IL,17,3
473,Nurse/Others,IL,18,1
473,Nurse/Others,IL,19,2
473,Nurse/Others,IL,20,4
473,Nurse/Others,IL,21,2
473,Nurse/Others,IL,22,6
473,Nurse/Others,IL,23,5
473,Nurse/Others,IL,24,2
19,Nurse/Others,IL,1,3
19,Nurse/Others,IL,2,1
19,Nurse/Others,IL,3,2
19,Nurse/Others,IL,4,3
19,Nurse/Others,IL,5,1
19,Nurse/Others,IL,6,6
19,Nurse/Others,IL,7,1
19,Nurse/Others,IL,8,1
19,Nurse/Others,IL,9,5
19,Nurse/Others,IL,10,5
19,Nurse/Others,IL,11,2
19,Nurse/Others,IL,12,3
19,Nurse/Others,IL,13,1
19,Nurse/Others,IL,14,2
19,Nurse/Others,IL,15,3
19,Nurse/Others,IL,16,1
19,Nurse/Others,IL,17,1
19,Nurse/Others,IL,18,5
19,Nurse/Others,IL,19,1
19,Nurse/Others,IL,20,4
19,Nurse/Others,IL,21,6
19,Nurse/Others,IL,22,4
19,Nurse/Others,IL,23,2
19,Nurse/Others,IL,24,4
383,Physician,MI,1,3
383,Physician,MI,2,3
383,Physician,MI,3,3
383,Physician,MI,4,1
383,Physician,MI,5,1
383,Physician,MI,6,4
383,Physician,MI,7,5
383,Physician,MI,8,3
383,Physician,MI,9,3
383,Physician,MI,10,1
383,Physician,MI,11,4
383,Physician,MI,12,1
383,Physician,MI,13,4
383,Physician,MI,14,2
383,Physician,MI,15,2
383,Physician,MI,16,6
383,Physician,MI,17,5
383,Physician,MI,18,1
383,Physician,MI,19,1
383,Physician,MI,20,4
383,Physician,MI,21,2
383,Physician,MI,22,1
383,Physician,MI,23,2
383,Physician,MI,24,2
155,Nurse/Others,FL,1,5
155,Nurse/Others,FL,2,5
155,Nurse/Others,FL,3,4
155,Nurse/Others,FL,4,1
155,Nurse/Others,FL,5,6
155,Nurse/Others,FL,6,1
155,Nurse/Others,FL,7,3
155,Nurse/Others,FL,8,5
155,Nurse/Others,FL,9,4
155,Nurse/Others,FL,10,4
155,Nurse/Others,FL,11,6
155,Nurse/Others,FL,12,5
155,Nurse/Others,FL,13,2
155,Nurse/Others,FL,14,2
155,Nurse/Others,FL,15,6
155,Nurse/Others,FL,16,3
155,Nurse/Others,FL,17,2
155,Nurse/Others,FL,18,6
155,Nurse/Others,FL,19,5
155,Nurse/Others,FL,20,6
155,Nurse/Others,FL,21,3
155,Nurse/Others,FL,22,5
155,Nurse/Others,FL,23,6
155,Nurse/Others,FL,24,4
877,Physician,IL,1,3
877,Physician,IL,2,1
877,Physician,IL,3,6
877,Physician,IL,4,6
877,Physician,IL,5,4
877,Physician,IL,6,1
877,Physician,IL,7,2
877,Physician,IL,8,6
877,Physician,IL,9,6
877,Physician,IL,10,1
877,Physician,IL,11,1
877,Physician,IL,12,6
877,Physician,IL,13,4
877,Physician,IL,14,3
877,Physician,IL,15,3
877,Physician,IL,16,1
877,Physician,IL,17,3
877,Physician,IL,18,4
877,Physician,IL,19,1
877,Physician,IL,20,4
877,Physician,IL,21,4
877,Physician,IL,22,3
877,Physician,IL,23,6
877,Physician,IL,24,4
78,Physician,NY,1,5
78,Physician,NY,2,1
78,Physician,NY,3,5
78,Physician,NY,4,1
78,Physician,NY,5,1
78,Physician,NY,6,1
78,Physician,NY,7,4
78,Physician,NY,8,1
78,Physician,NY,9,4
78,Physician,NY,10,6
78,Physician,NY,11,6
78,Physician,NY,12,5
78,Physician,NY,13,1
78,Physician,NY,14,3
78,Physician,NY,15,3
78,Physician,NY,16,3
78,Physician,NY,17,1
78,Physician,NY,18,5
78,Physician,NY,19,3
78,Physician,NY,20,5
78,Physician,NY,21,3
78,Physician,NY,22,6
78,Physician,NY,23,5
78,Physician,NY,24,2
940,Nurse,NY,1,4
940,Nurse,NY,2,4
940,Nurse,NY,3,4
940,Nurse,NY,4,4
940,Nurse,NY,5,4
940,Nurse,NY,6,4
940,Nurse,NY,7,4
940,Nurse,NY,8,4
940,Nurse,NY,9,4
940,Nurse,NY,10,4
940,Nurse,NY,11,4
940,Nurse,NY,12,4
940,Nurse,NY,13,4
940,Nurse,NY,14,4
940,Nurse,NY,15,4
940,Nurse,NY,16,4
940,Nurse,NY,17,4
940,Nurse,NY,18,4
940,Nurse,NY,19,4
940,Nurse,NY,20,4
940,Nurse,NY,21,4
940,Nurse,NY,22,4
940,Nurse,NY,23,4
940,Nurse,NY,24,4
67,Nurse/Others,CA,1,2
67,Nurse/Others,CA,2,5
67,Nurse/Others,CA,3,6
67,Nurse/Others,CA,4,1
67,Nurse/Others,CA,5,4
67,Nurse/Others,CA,6,1
67,Nurse/Others,CA,7,1
67,Nurse/Others,CA,8,3
67,Nurse/Others,CA,9,6
67,Nurse/Others,CA,10,4
67,Nurse/Others,CA,11,2
67,Nurse/Others,CA,12,1
67,Nurse/Others,CA,13,6
67,Nurse/Others,CA,14,1
67,Nurse/Others,CA,15,5
67,Nurse/Others,CA,16,6
67,Nurse/Others,CA,17,4
67,Nurse/Others,CA,18,2
67,Nurse/Others,CA,19,4
67,Nurse/Others,CA,20,4
67,Nurse/Others,CA,21,2
67,Nurse/Others,CA,22,4
67,Nurse/Others,CA,23,5
67,Nurse/Others,CA,24,6
338,Physician,CA,1,2
338,Physician,CA,2,5
338,Physician,CA,3,1
338,Physician,CA,4,3
338,Physician,CA,5,6
338,Physician,CA,6,3
338,Physician,CA,7,5
338,Physician,CA,8,4
338,Physician,CA,9,5
338,Physician,CA,10,5
338,Physician,CA,11,4
338,Physician,CA,12,6
338,Physician,CA,13,2
338,Physician,CA,14,6
338,Physician,CA,15,1
338,Physician,CA,16,2
338,Physician,CA,17,1
338,Physician,CA,18,6
338,Physician,CA,19,4
338,Physician,CA,20,1
338,Physician,CA,21,4
338,Physician,CA,22,1
338,Physician,CA,23,4
338,Physician,CA,24,6
166,Physician,CA,1,3
166,Physician,CA,2,4
166,Physician,CA,3,4
166,Physician,CA,4,5
166,Physician,CA,5,1
166,Physician,CA,6,6
166,Physician,CA,7,1
166,Physician,CA,8,5
166,Physician,CA,9,5
166,Physician,CA,10,2
166,Physician,CA,11,3
166,Physician,CA,12,6
166,Physician,CA,13,1
166,Physician,CA,14,6
166,Physician,CA,15,5
166,Physician,CA,16,1
166,Physician,CA,17,2
166,Physician,CA,18,4
166,Physician,CA,19,5
166,Physician,CA,20,5
166,Physician,CA,21,1
166,Physician,CA,22,5
166,Physician,CA,23,4
166,Physician,CA,24,1
964,Nurse/Others,CA,1,5
964,Nurse/Others,CA,2,4
964,Nurse/Others,CA,3,3
964,Nurse/Others,CA,4,2
964,Nurse/Others,CA,5,3
964,Nurse/Others,CA,6,1
964,Nurse/Others,CA,7,4
964,Nurse/Others,CA,8,4
964,Nurse/Others,CA,9,5
964,Nurse/Others,CA,10,6
964,Nurse/Others,CA,11,2
964,Nurse/Others,CA,12,5
964,Nurse/Others,CA,13,2
964,Nurse/Others,CA,14,3
964,Nurse/Others,CA,15,3
964,Nurse/Others,CA,16,4
964,Nurse/Others,CA,17,1
964,Nurse/Others,CA,18,5
964,Nurse/Others,CA,19,1
964,Nurse/Others,CA,20,1
964,Nurse/Others,CA,21,4
964,Nurse/Others,CA,22,3
964,Nurse/Others,CA,23,3
964,Nurse/Others,CA,24,2
784,Physician,IL,1,2
784,Physician,IL,2,4
784,Physician,IL,3,5
784,Physician,IL,4,1
784,Physician,IL,5,4
784,Physician,IL,6,5
784,Physician,IL,7,6
784,Physician,IL,8,2
784,Physician,IL,9,3
784,Physician,IL,10,4
784,Physician,IL,11,4
784,Physician,IL,12,2
784,Physician,IL,13,6
784,Physician,IL,14,4
784,Physician,IL,15,6
784,Physician,IL,16,2
784,Physician,IL,17,2
784,Physician,IL,18,2
784,Physician,IL,19,5
784,Physician,IL,20,3
784,Physician,IL,21,2
784,Physician,IL,22,5
784,Physician,IL,23,5
784,Physician,IL,24,2
297,Physician,IL,1,1
297,Physician,IL,2,6
297,Physician,IL,3,4
297,Physician,IL,4,4
297,Physician,IL,5,2
297,Physician,IL,6,4
297,Physician,IL,7,2
297,Physician,IL,8,6
297,Physician,IL,9,4
297,Physician,IL,10,3
297,Physician,IL,11,6
297,Physician,IL,12,3
297,Physician,IL,13,5
297,Physician,IL,14,3
297,Physician,IL,15,1
297,Physician,IL,16,3
297,Physician,IL,17,6
297,Physician,IL,18,5
297,Physician,IL,19,2
297,Physician,IL,20,1
297,Physician,IL,21,4
297,Physician,IL,22,3
297,Physician,IL,23,5
297,Physician,IL,24,3
370,Physician,MI,1,6
370,Physician,MI,2,5
370,Physician,MI,3,5
370,Physician,MI,4,4
370,Physician,MI,5,1
370,Physician,MI,6,4
370,Physician,MI,7,4
370,Physician,MI,8,2
370,Physician,MI,9,3
370,Physician,MI,10,6
370,Physician,MI,11,6
370,Physician,MI,12,3
370,Physician,MI,13,4
370,Physician,MI,14,4
370,Physician,MI,15,6
370,Physician,MI,16,2
370,Physician,MI,17,2
370,Physician,MI,18,2
370,Physician,MI,19,2
370,Physician,MI,20,4
370,Physician,MI,21,3
370,Physician,MI,22,5
370,Physician,MI,23,4
370,Physician,MI,24,1
494,Physician,NY,1,6
494,Physician,NY,2,5
494,Physician,NY,3,5
494,Physician,NY,4,3
494,Physician,NY,5,3
494,Physician,NY,6,3
494,Physician,NY,7,2
494,Physician,NY,8,1
494,Physician,NY,9,5
494,Physician,NY,10,1
494,Physician,NY,11,6
494,Physician,NY,12,3
494,Physician,NY,13,5
494,Physician,NY,14,1
494,Physician,NY,15,1
494,Physician,NY,16,1
494,Physician,NY,17,2
494,Physician,NY,18,6
494,Physician,NY,19,1
494,Physician,NY,20,2
494,Physician,NY,21,6
494,Physician,NY,22,5
494,Physician,NY,23,2
494,Physician,NY,24,3
503,Nurse/Others,NY,1,1
503,Nurse/Others,NY,2,6
503,Nurse/Others,NY,3,6
503,Nurse/Others,NY,4,2
503,Nurse/Others,NY,5,3
503,Nurse/Others,NY,6,4
503,Nurse/Others,NY,7,1
503,Nurse/Others,NY,8,1
503,Nurse/Others,NY,9,4
503,Nurse/Others,NY,10,3
503,Nurse/Others,NY,11,2
503,Nurse/Others,NY,12,3
503,Nurse/Others,NY,13,4
503,Nurse/Others,NY,14,3
503,Nurse/Others,NY,15,6
503,Nurse/Others,NY,16,3
503,Nurse/Others,NY,17,6
503,Nurse/Others,NY,18,4
503,Nurse/Others,NY,19,2
503,Nurse/Others,NY,20,2
503,Nurse/Others,NY,21,5
503,Nurse/Others,NY,22,5
503,Nurse/Others,NY,23,4
503,Nurse/Others,NY,24,6
266,Nurse/Others,IL,1,6
266,Nurse/Others,IL,2,4
266,Nurse/Others,IL,3,3
266,Nurse/Others,IL,4,4
266,Nurse/Others,IL,5,4
266,Nurse/Others,IL,6,5
266,Nurse/Others,IL,7,1
266,Nurse/Others,IL,8,4
266,Nurse/Others,IL,9,4
266,Nurse/Others,IL,10,3
266,Nurse/Others,IL,11,1
266,Nurse/Others,IL,12,2
266,Nurse/Others,IL,13,2
266,Nurse/Others,IL,14,2
266,Nurse/Others,IL,15,3
266,Nurse/Others,IL,16,2
266,Nurse/Others,IL,17,6
266,Nurse/Others,IL,18,4
266,Nurse/Others,IL,19,4
266,Nurse/Others,IL,20,4
266,Nurse/Others,IL,21,6
266,Nurse/Others,IL,22,3
266,Nurse/Others,IL,23,1
266,Nurse/Others,IL,24,3
513,Physician,FL,1,2
513,Physician,FL,2,6
513,Physician,FL,3,1
513,Physician,FL,4,6
513,Physician,FL,5,3
513,Physician,FL,6,5
513,Physician,FL,7,5
513,Physician,FL,8,1
513,Physician,FL,9,5
513,Physician,FL,10,5
513,Physician,FL,11,3
513,Physician,FL,12,2
513,Physician,FL,13,2
513,Physician,FL,14,1
513,Physician,FL,15,6
513,Physician,FL,16,2
513,Physician,FL,17,5
513,Physician,FL,18,4
513,Physician,FL,19,1
513,Physician,FL,20,3
513,Physician,FL,21,6
513,Physician,FL,22,3
513,Physician,FL,23,5
513,Physician,FL,24,3
871,Physician,CA,1,5
871,Physician,CA,2,3
871,Physician,CA,3,3
871,Physician,CA,4,5
871,Physician,CA,5,2
871,Physician,CA,6,6
871,Physician,CA,7,5
871,Physician,CA,8,4
871,Physician,CA,9,6
871,Physician,CA,10,3
871,Physician,CA,11,4
871,Physician,CA,12,3
871,Physician,CA,13,4
871,Physician,CA,14,5
871,Physician,CA,15,1
871,Physician,CA,16,5
871,Physician,CA,17,5
871,Physician,CA,18,6
871,Physician,CA,19,2
871,Physician,CA,20,5
871,Physician,CA,21,2
871,Physician,CA,22,1
871,Physician,CA,23,2
871,Physician,CA,24,4
258,Nurse/Others,FL,1,2
258,Nurse/Others,FL,2,3
258,Nurse/Others,FL,3,6
258,Nurse/Others,FL,4,3
258,Nurse/Others,FL,5,6
258,Nurse/Others,FL,6,4
258,Nurse/Others,FL,7,3
258,Nurse/Others,FL,8,2
258,Nurse/Others,FL,9,4
258,Nurse/Others,FL,10,6
258,Nurse/Others,FL,11,6
258,Nurse/Others,FL,12,6
258,Nurse/Others,FL,13,6
258,Nurse/Others,FL,14,3
258,Nurse/Others,FL,15,3
258,Nurse/Others,FL,16,2
258,Nurse/Others,FL,17,1
258,Nurse/Others,FL,18,4
258,Nurse/Others,FL,19,3
258,Nurse/Others,FL,20,4
258,Nurse/Others,FL,21,5
258,Nurse/Others,FL,22,3
258,Nurse/Others,FL,23,4
258,Nurse/Others,FL,24,2
642,Nurse/Others,CA,1,3
642,Nurse/Others,CA,2,4
642,Nurse/Others,CA,3,4
642,Nurse/Others,CA,4,5
642,Nurse/Others,CA,5,2
642,Nurse/Others,CA,6,5
642,Nurse/Others,CA,7,4
642,Nurse/Others,CA,8,2
642,Nurse/Others,CA,9,1
642,Nurse/Others,CA,10,1
642,Nurse/Others,CA,11,4
642,Nurse/Others,CA,12,5
642,Nurse/Others,CA,13,3
642,Nurse/Others,CA,14,3
642,Nurse/Others,CA,15,2
642,Nurse/Others,CA,16,1
642,Nurse/Others,CA,17,3
642,Nurse/Others,CA,18,3
642,Nurse/Others,CA,19,2
642,Nurse/Others,CA,20,4
642,Nurse/Others,CA,21,5
642,Nurse/Others,CA,22,4
642,Nurse/Others,CA,23,5
642,Nurse/Others,CA,24,2
35,Nurse,CA,1,1
35,Nurse,CA,2,1
35,Nurse,CA,3,1
35,Nurse,CA,4,1
35,Nurse,CA,5,1
35,Nurse,CA,6,1
35,Nurse,CA,7,1
35,Nurse,CA,8,1
35,Nurse,CA,9,1
35,Nurse,CA,10,1
35,Nurse,CA,11,1
35,Nurse,CA,12,1
35,Nurse,CA,13,1
35,Nurse,CA,14,1
35,Nurse,CA,15,1
35,Nurse,CA,16,1
35,Nurse,CA,17,1
35,Nurse,CA,18,1
35,Nurse,CA,19,1
35,Nurse,CA,20,1
35,Nurse,CA,21,1
35,Nurse,CA,22,1
35,Nurse,CA,23,1
35,Nurse,CA,24,1
28,Physician,NY,1,1
28,Physician,NY,2,1
28,Physician,NY,3,1
28,Physician,NY,4,1
28,Physician,NY,5,1
28,Physician,NY,6,1
28,Physician,NY,7,1
28,Physician,NY,8,1
28,Physician,NY,9,1
28,Physician,NY,10,1
28,Physician,NY,11,1
28,Physician,NY,12,1
28,Physician,NY,13,1
28,Physician,NY,14,1
28,Physician,NY,15,1
28,Physician,NY,16,1
28,Physician,NY,17,1
28,Physician,NY,18,1
28,Physician,NY,19,1
28,Physician,NY,20,1
28,Physician,NY,21,1
28,Physician,NY,22,1
28,Physician,NY,23,1
28,Physician,NY,24,1
168,Physician,CA,1,6
168,Physician,CA,2,1
168,Physician,CA,3,4
168,Physician,CA,4,1
168,Physician,CA,5,6
168,Physician,CA,6,4
168,Physician,CA,7,6
168,Physician,CA,8,3
168,Physician,CA,9,3
168,Physician,CA,10,4
168,Physician,CA,11,3
168,Physician,CA,12,5
168,Physician,CA,13,4
168,Physician,CA,14,2
168,Physician,CA,15,6
168,Physician,CA,16,1
168,Physician,CA,17,2
168,Physician,CA,18,2
168,Physician,CA,19,6
168,Physician,CA,20,2
168,Physician,CA,21,4
168,Physician,CA,22,4
168,Physician,CA,23,3
168,Physician,CA,24,1
530,Physician,MI,1,6
530,Physician,MI,2,2
530,Physician,MI,3,6
530,Physician,MI,4,2
530,Physician,MI,5,3
530,Physician,MI,6,5
530,Physician,MI,7,2
530,Physician,MI,8,4
530,Physician,MI,9,4
530,Physician,MI,10,6
530,Physician,MI,11,6
530,Physician,MI,12,6
530,Physician,MI,13,4
530,Physician,MI,14,3
530,Physician,MI,15,6
530,Physician,MI,16,3
530,Physician,MI,17,3
530,Physician,MI,18,2
530,Physician,MI,19,2
530,Physician,MI,20,6
530,Physician,MI,21,4
530,Physician,MI,22,4
530,Physician,MI,23,1
530,Physician,MI,24,4
597,Physician,IL,1,3
597,Physician,IL,2,3
597,Physician,IL,3,3
597,Physician,IL,4,2
597,Physician,IL,5,6
597,Physician,IL,6,2
597,Physician,IL,7,5
597,Physician,IL,8,6
597,Physician,IL,9,1
597,Physician,IL,10,4
597,Physician,IL,11,4
597,Physician,IL,12,3
597,Physician,IL,13,2
597,Physician,IL,14,2
597,Physician,IL,15,6
597,Physician,IL,16,4
597,Physician,IL,17,1
597,Physician,IL,18,4
597,Physician,IL,19,1
597,Physician,IL,20,2
597,Physician,IL,21,5
597,Physician,IL,22,4
597,Physician,IL,23,1
597,Physician,IL,24,4
33,Physician,NY,1,5
33,Physician,NY,2,4
33,Physician,NY,3,5
33,Physician,NY,4,2
33,Physician,NY,5,6
33,Physician,NY,6,1
33,Physician,NY,7,5
33,Physician,NY,8,1
33,Physician,NY,9,6
33,Physician,NY,10,5
33,Physician,NY,11,3
33,Physician,NY,12,4
33,Physician,NY,13,6
33,Physician,NY,14,1
33,Physician,NY,15,2
33,Physician,NY,16,5
33,Physician,NY,17,3
33,Physician,NY,18,3
33,Physician,NY,19,5
33,Physician,NY,20,5
33,Physician,NY,21,4
33,Physician,NY,22,4
33,Physician,NY,23,3
33,Physician,NY,24,4
281,Nurse/Others,CA,1,5
281,Nurse/Others,CA,2,4
281,Nurse/Others,CA,3,5
281,Nurse/Others,CA,4,4
281,Nurse/Others,CA,5,6
281,Nurse/Others,CA,6,6
281,Nurse/Others,CA,7,3
281,Nurse/Others,CA,8,4
281,Nurse/Others,CA,9,6
281,Nurse/Others,CA,10,1
281,Nurse/Others,CA,11,3
281,Nurse/Others,CA,12,2
281,Nurse/Others,CA,13,5
281,Nurse/Others,CA,14,1
281,Nurse/Others,CA,15,6
281,Nurse/Others,CA,16,4
281,Nurse/Others,CA,17,5
281,Nurse/Others,CA,18,6
281,Nurse/Others,CA,19,6
281,Nurse/Others,CA,20,4
281,Nurse/Others,CA,21,2
281,Nurse/Others,CA,22,1
281,Nurse/Others,CA,23,5
281,Nurse/Others,CA,24,6
240,Physician,CA,1,4
240,Physician,CA,2,1
240,Physician,CA,3,1
240,Physician,CA,4,5
240,Physician,CA,5,6
240,Physician,CA,6,5
240,Physician,CA,7,2
240,Physician,CA,8,5
240,Physician,CA,9,1
240,Physician,CA,10,3
240,Physician,CA,11,1
240,Physician,CA,12,4
240,Physician,CA,13,6
240,Physician,CA,14,1
240,Physician,CA,15,2
240,Physician,CA,16,6
240,Physician,CA,17,5
240,Physician,CA,18,5
240,Physician,CA,19,1
240,Physician,CA,20,5
240,Physician,CA,21,6
240,Physician,CA,22,3
240,Physician,CA,23,5
240,Physician,CA,24,6
959,Physician,CA,1,4
959,Physician,CA,2,3
959,Physician,CA,3,1
959,Physician,CA,4,5
959,Physician,CA,5,6
959,Physician,CA,6,4
959,Physician,CA,7,5
959,Physician,CA,8,6
959,Physician,CA,9,6
959,Physician,CA,10,2
959,Physician,CA,11,6
959,Physician,CA,12,5
959,Physician,CA,13,6
959,Physician,CA,14,1
959,Physician,CA,15,4
959,Physician,CA,16,4
959,Physician,CA,17,4
959,Physician,CA,18,5
959,Physician,CA,19,3
959,Physician,CA,20,3
959,Physician,CA,21,5
959,Physician,CA,22,2
959,Physician,CA,23,5
959,Physician,CA,24,5
313,Physician,IL,1,1
313,Physician,IL,2,3
313,Physician,IL,3,4
313,Physician,IL,4,6
313,Physician,IL,5,2
313,Physician,IL,6,4
313,Physician,IL,7,2
313,Physician,IL,8,3
313,Physician,IL,9,4
313,Physician,IL,10,1
313,Physician,IL,11,5
313,Physician,IL,12,2
313,Physician,IL,13,3
313,Physician,IL,14,4
313,Physician,IL,15,4
313,Physician,IL,16,3
313,Physician,IL,17,3
313,Physician,IL,18,5
313,Physician,IL,19,1
313,Physician,IL,20,1
313,Physician,IL,21,1
313,Physician,IL,22,6
313,Physician,IL,23,2
313,Physician,IL,24,2
303,Physician,IL,1,4
303,Physician,IL,2,4
303,Physician,IL,3,2
303,Physician,IL,4,6
303,Physician,IL,5,1
303,Physician,IL,6,3
303,Physician,IL,7,6
303,Physician,IL,8,3
303,Physician,IL,9,2
303,Physician,IL,10,5
303,Physician,IL,11,3
303,Physician,IL,12,6
303,Physician,IL,13,2
303,Physician,IL,14,2
303,Physician,IL,15,4
303,Physician,IL,16,2
303,Physician,IL,17,6
303,Physician,IL,18,1
303,Physician,IL,19,6
303,Physician,IL,20,4
303,Physician,IL,21,2
303,Physician,IL,22,4
303,Physician,IL,23,2
303,Physician,IL,24,5
643,Physician,IL,1,2
643,Physician,IL,2,5
643,Physician,IL,3,2
643,Physician,IL,4,5
643,Physician,IL,5,2
643,Physician,IL,6,4
643,Physician,IL,7,5
643,Physician,IL,8,4
643,Physician,IL,9,3
643,Physician,IL,10,3
643,Physician,IL,11,4
643,Physician,IL,12,6
643,Physician,IL,13,6
643,Physician,IL,14,4
643,Physician,IL,15,5
643,Physician,IL,16,1
643,Physician,IL,17,3
643,Physician,IL,18,4
643,Physician,IL,19,4
643,Physician,IL,20,4
643,Physician,IL,21,6
643,Physician,IL,22,1
643,Physician,IL,23,1
643,Physician,IL,24,5
42,Physician,MI,1,4
42,Physician,MI,2,1
